,official_name,level,speakers,country,missing_speakers,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use,years_since_obs
1982,Nicaragua Creole English,Vulnerable,500000,Nicaragua,0,0,0,0,0,0,1,59.849,58.2,1.0
1983,Nicaraguan Sign Language,Threatened,3000,Nicaragua,0,0,0,0,0,0,1,59.849,58.2,1.0
1984,Niellim,Threatened,5160,Chad,0,0,0,0,0,0,1,24.366,13.2,1.0
1985,Nihali,Threatened,2000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
1986,Niitsipowahsin,Severely Endangered,2800,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
1987,Niksek,Endangered,300,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
1988,Nila,Threatened,1800,Timor-Leste,0,0,0,0,0,0,1,32.456,34.0,1.0
1989,Nimanburru,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
1990,Nimbari,Dormant,0,Cameroon,0,0,0,0,0,0,1,59.315,41.9,1.0
1991,Nimo,Endangered,178,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
1992,Ninam,Vulnerable,560,"Brazil;Venezuela, RB",0,0,0,0,0,0,2,88.438,84.2,1.0
1993,Ninde,Threatened,1100,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
1994,Ningera,Endangered,213,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
1995,Ninggerum,Threatened,3500,Indonesia;Papua New Guinea,0,0,0,0,0,0,2,58.572,69.2,1.0
1996,Ningil,Endangered,500,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
1997,Ningye,Threatened,4000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
1998,Ninzo,Critically Endangered,2,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
1999,Niolean,Severely Endangered,90,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2000,Nipode,Severely Endangered,50,Brazil;Peru;Colombia,0,0,0,0,0,0,3,87.788,84.2,1.0
2001,Nisga'a,Severely Endangered,333,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
2002,Nisvai,Endangered,200,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2003,Nitita,Critically Endangered,5,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2004,Niue,Threatened,7990,New Zealand;Cook Islands;Tonga;Niue,0,1,0,0,0,0,4,86.985,96.2,1.0
2005,Nivaclé,Threatened,8800,Argentina;Paraguay,0,0,0,0,0,0,2,92.463,89.2,1.0
2006,Nivat,Critically Endangered,10,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2007,Njalgulgule,Endangered,900,South Sudan,0,0,0,0,0,0,1,21.195,9.27,4.0
2008,Njav,Critically Endangered,10,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2009,Njerep,Critically Endangered,4,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2010,Nkari,Threatened,10000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2011,Nkoroo,Threatened,5000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2012,Nocte Naga,Threatened,35000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2013,Noghay,Threatened,70000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2014,Nokuku,Endangered,250,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2015,Nomatsiguenga,Threatened,5531,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
2016,Noon,Vulnerable,50000,Senegal,0,0,0,0,0,0,1,49.579,60.6,1.0
2017,Norman,Severely Endangered,11100,France,0,0,0,0,0,0,1,81.777,86.8,1.0
2018,North Ambrym,Threatened,5250,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2020,North Muyu,Threatened,8000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2021,North Saami,Threatened,25700,Russian Federation;Sweden;Norway;Finland,0,0,0,0,0,0,4,88.738,99.0,1.0
2022,Northeastern Alta Mixtec,Threatened,10220,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2023,Northern Alta,Endangered,240,Philippines,0,0,0,0,0,0,1,48.287,83.8,1.0
2024,Northern Alta Mixtec,Threatened,3970,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2025,Northern Altai,Endangered,10000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2026,Northern Baja Mixtec,Threatened,8320,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2027,Northern Bolivian Quechua,At risk,100000,Bolivia,0,0,0,0,0,0,1,71.186,70.2,1.0
2028,Northern Chinantec,Vulnerable,37900,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2029,Northern Frisian,Threatened,8000,Germany,0,0,0,0,0,0,1,77.765,93.5,0.0
2030,Northern Khanty,Threatened,10000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2031,Northern Lorung,Threatened,1207,Nepal,0,0,0,0,0,0,1,21.903,55.8,1.0
2032,Northern Mansi,Endangered,3000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2033,Northern Muji,Endangered,9000,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2035,Northern Paiute,Critically Endangered,700,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2036,Northern Pame,Threatened,5620,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2037,Northern Pomo,Dormant,0,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2038,Northern Pumi,Vulnerable,32300,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2039,Northern Rengma Naga,Threatened,6600,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2040,Northern Roglai,Vulnerable,25000,Viet Nam,0,0,0,0,0,0,1,39.48,78.1,1.0
2041,Northern Selkup,Endangered,600,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2042,Northern Straits Salish,Critically Endangered,16,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2043,Northern Tepehuán,Threatened,8000,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2044,Northern Totonac,Threatened,3000,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2045,Northern Tujia,Severely Endangered,65000,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2046,Northern Tutchone,Severely Endangered,200,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
2047,Northern Yauyos Quechua,Dormant,0,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
2048,Northwestern Chinantec,Threatened,1720,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2049,Norwegian Sign Language,Threatened,4000,Norway,0,0,0,0,0,0,1,83.995,99.0,1.0
2050,Notre,Vulnerable,2368,Benin,0,0,0,0,0,0,1,50.1,32.2,1.0
2051,Noy,Severely Endangered,36,Chad,0,0,0,0,0,0,1,24.366,13.2,1.0
2052,Nsong,Threatened,7080,"Congo, Dem. Rep.",0,0,0,0,0,0,1,47.444,30.5,1.0
2053,Nsyilxcən,Endangered,81,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2054,Nubaca,Endangered,800,Cameroon,0,0,0,0,0,0,1,59.315,41.9,1.0
2055,Nubi,Threatened,25000,"Kenya;South Sudan;Congo, Dem. Rep.;Uganda",0,0,0,0,0,0,4,47.444,35.0,1.0
2056,Nubri,Threatened,2000,Nepal,0,0,0,0,0,0,1,21.903,55.8,1.0
2057,Nukak,Endangered,390,Colombia,0,0,0,0,0,0,1,82.354,77.3,1.0
2058,Nukna,Vulnerable,1000,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2059,Nukunu,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2060,Nukuoro,Endangered,900,"Micronesia, Fed. Sts.",0,0,0,0,0,0,1,23.379,39.4,4.0
2061,Numbami,Endangered,270,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2062,Nume,Endangered,700,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2063,Numèè,Threatened,1814,New Caledonia,0,0,0,0,0,0,1,72.719,82.0,7.0
2064,Nungali,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2065,Nupbikha,Vulnerable,30000,Bhutan,0,0,0,0,0,0,1,44.35,88.4,1.0
2066,Nusa Laut,Severely Endangered,10,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2067,Nuuchahnulth (Nootka),Critically Endangered,73,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
2068,Nuxalk,Critically Endangered,21,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
2069,Nyagrong Minyag,Threatened,1000,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2070,Nyahkur,Endangered,10000,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
2071,Nyamal,Critically Endangered,10,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2072,Nyamusa-Molo,Threatened,1200,South Sudan,0,0,0,0,0,0,1,21.195,9.27,4.0
2073,Nyang'i,Critically Endangered,10,Uganda,0,0,0,0,0,0,1,26.771,15.3,1.0
2074,Nyangumarta,Endangered,520,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2075,Nyanjang,Critically Endangered,4,Cameroon,0,0,0,0,0,0,1,59.315,41.9,1.0
2076,Nyawaygi,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2077,Nyenkha,Vulnerable,8692,Bhutan,0,0,0,0,0,0,1,44.35,88.4,1.0
2078,Nyeu,Endangered,200,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
2079,Nyikina,Severely Endangered,50,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2080,Nyiyaparli,Severely Endangered,50,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2081,Nyulnyul,Critically Endangered,1,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2082,N||ng,Critically Endangered,5,South Africa,0,0,0,0,0,0,1,68.819,75.7,1.0
2083,Nłeʔkepmxcín (Thompson),Severely Endangered,105,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
2084,O'odham,Vulnerable,15000,United States;Mexico,0,0,0,0,0,0,2,83.298,93.1,1.0
2085,Oaxaca Zoque,Threatened,5216,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2086,Oblo,Dormant,0,Cameroon,0,0,0,0,0,0,1,59.315,41.9,1.0
2087,Obokuitai,Endangered,120,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2088,Obulom,Threatened,3420,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2089,Ocaina,Critically Endangered,50,Peru;Colombia,0,0,0,0,0,0,2,82.354,79.5,1.0
2090,Ocuiltec,Endangered,737,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2091,Odoodee,Endangered,490,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2092,Odut,Severely Endangered,20,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2093,Ofayé,Severely Endangered,12,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2094,Oirata,Threatened,1220,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2095,Oji-Cree ,Vulnerable,6110,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
2096,Okiek,Severely Endangered,50,Kenya;Tanzania,0,0,0,0,0,0,2,37.409,35.0,1.0
2097,Okinawan,Severely Endangered,95000,Japan,0,0,0,0,0,0,1,92.043,87.0,1.0
2098,Okobo,Vulnerable,50000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2099,Okodia,Threatened,3600,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2100,Oksapmin,Vulnerable,8000,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2101,Olekha,Critically Endangered,3,Bhutan,0,0,0,0,0,0,1,44.35,88.4,1.0
2102,Olkol,Critically Endangered,5,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2103,Olo,Vulnerable,13000,Papua New Guinea,0,0,0,0,2,1,1,13.723,24.1,1.0
2104,Olrat,Critically Endangered,3,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2105,Oluta Popoluca,Severely Endangered,12,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2106,Omagua,Critically Endangered,10,Brazil;Peru,0,0,0,0,0,0,2,87.788,84.2,1.0
2107,Omaha-Ponca,Severely Endangered,85,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2108,Omotik,Severely Endangered,50,Kenya,0,0,0,0,0,0,1,29.52,35.0,1.0
2109,Ona,Dormant,0,Argentina,1,4,1,0,1,0,1,92.463,89.2,1.0
2110,One,Threatened,4450,Papua New Guinea,0,3,0,5,1,3,1,13.723,24.1,1.0
2111,Oneida,Endangered,212,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2112,Önge,Threatened,94,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2113,Ongkor Solon,Critically Endangered,1,Kazakhstan;China,0,0,0,0,0,0,2,64.57,92.9,1.0
2114,Ongota,Critically Endangered,8,Ethiopia,0,0,0,0,0,0,1,23.157,16.7,3.0
2115,Onin,Endangered,600,Indonesia,0,1,0,0,2,1,1,58.572,69.2,1.0
2116,Onjob,Endangered,150,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2117,Onondaga,Critically Endangered,52,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2118,Ópata,Dormant,0,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2119,Opuuo,Endangered,301,Ethiopia;South Sudan,0,0,0,0,0,0,2,23.157,16.7,3.0
2120,Orang Kanaq,Severely Endangered,87,Malaysia,0,0,0,0,0,0,1,78.716,97.7,1.0
2121,Orang Seletar,Endangered,880,Malaysia;Singapore,0,0,0,0,0,0,2,100.0,97.7,1.0
2122,Ordos,Vulnerable,100000,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2123,Orejón,Critically Endangered,100,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
2124,Original Bangkok Sign Language,Critically Endangered,495,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
2125,Original Chiangmai Sign Language,Critically Endangered,19,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
2126,Orkon,Severely Endangered,30,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2127,Ormu,Endangered,600,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2128,Oroch,Severely Endangered,150,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2129,Oroha,Severely Endangered,38,Solomon Islands,0,0,0,0,0,0,1,26.037,42.5,1.0
2130,Orok,Critically Endangered,60,Russian Federation;Japan,0,0,0,0,0,0,2,92.043,92.2,1.0
2131,Oroqen,Severely Endangered,2500,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2132,Oroshor,Vulnerable,1950,Tajikistan,0,0,0,0,0,0,1,28.234,56.8,1.0
2133,Orowari,Critically Endangered,5,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2134,Oruma,Threatened,5000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2135,Osage,Awakening,5,United States,1,0,0,0,0,0,1,83.298,93.1,1.0
2136,Otoro,Endangered,10000,Sudan,0,0,0,0,0,0,1,36.342,26.4,4.0
2137,Ottawa,Severely Endangered,2000,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2138,Ouargli,Threatened,5000,Algeria,0,0,0,0,0,0,1,75.268,76.9,1.0
2139,Ouma,Critically Endangered,4,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2140,Owiniga,Endangered,219,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2141,Oyda,Vulnerable,15000,Ethiopia,0,0,0,0,0,0,1,23.157,16.7,3.0
2142,Pa'a,Threatened,8000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2143,Pááfang,Threatened,1320,"Micronesia, Fed. Sts.",0,0,0,0,0,0,1,23.379,39.4,4.0
2144,Paakantyi,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2145,Pacaraos Quechua,Severely Endangered,35,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
2146,Padam,Vulnerable,40000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2147,Padoe,Threatened,6000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2148,Paez,Vulnerable,60000,Colombia,0,0,0,0,0,0,1,82.354,77.3,1.0
2149,Pagi,Threatened,1100,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2150,Pahi,Endangered,598,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2151,Pailibo,Endangered,1000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2152,Paipai,Critically Endangered,3,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2153,Paite Chin,Vulnerable,64100,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2154,Paiter,Endangered,920,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2155,Pakanh,Severely Endangered,10,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2156,Palawa Kani,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
2157,Palenquero,Endangered,2000,Colombia,0,0,0,0,0,0,1,82.354,77.3,1.0
2158,Palikur,Threatened,2000,Brazil;French Guiana,0,0,0,0,0,0,2,87.788,84.2,1.0
2159,Paloor,Threatened,10000,Senegal,0,0,0,0,0,0,1,49.579,60.6,1.0
2160,Palu'e,Threatened,10000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2161,Paluai,Vulnerable,3000,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2162,Palyku,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2163,Pam,Severely Endangered,30,Cameroon,0,0,2,0,0,0,1,59.315,41.9,1.0
2164,Pana (Burkina Faso),Threatened,7800,Burkina Faso,0,0,0,0,0,0,1,32.52,17.0,1.0
2165,Pana (Central African Republic),Vulnerable,85980,Nigeria;Cameroon;Chad;Central African Republic,0,0,0,0,0,0,4,59.315,41.9,1.0
2166,Panare,Vulnerable,3100,"Venezuela, RB",0,0,0,0,0,0,1,88.438,61.6,7.0
2167,Panasuan,Endangered,800,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2168,Pande,Threatened,8870,Central African Republic,0,0,0,0,0,0,1,43.614,7.51,5.0
2169,Pangwali,Threatened,17000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2170,Pani Koch,Endangered,300,India;Bangladesh,0,0,0,0,0,0,2,40.473,55.9,2.0
2171,Panyjima,Severely Endangered,50,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2172,Papantla Totonac,Vulnerable,80000,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2173,Papapana,Severely Endangered,106,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2174,Papi,Severely Endangered,70,Papua New Guinea,0,0,1,0,0,0,1,13.723,24.1,1.0
2175,Papuma,Endangered,600,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2176,Parachi,Threatened,6900,Afghanistan,0,0,0,0,0,0,1,26.933,17.7,1.0
2177,Paraujano,Critically Endangered,1,"Venezuela, RB",0,0,0,0,0,0,1,88.438,61.6,7.0
2178,Paresí,Threatened,2000,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2179,Parya,Threatened,7500,Uzbekistan;Tajikistan;Afghanistan,0,0,0,0,0,0,3,50.532,89.0,1.0
2180,Pasi,Endangered,154,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2181,Pattani,Vulnerable,11000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2182,Patuá,Critically Endangered,50,China,0,0,0,0,0,0,1,64.57,77.5,1.0
2183,Patwin,Critically Endangered,1,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2184,Paulohi,Severely Endangered,50,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2185,Paumarí,Endangered,200,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2186,Pauserna,Critically Endangered,4,Bolivia,0,0,0,0,0,0,1,71.186,70.2,1.0
2187,Pawaia ,Threatened,4000,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2188,Pawnee,Critically Endangered,10,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2189,Payungu,Critically Endangered,6,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2191,Pei,Severely Endangered,80,Papua New Guinea,0,0,1,0,0,0,1,13.723,24.1,1.0
2192,Pela,Vulnerable,600,China;Myanmar,0,0,0,0,0,0,2,64.57,77.5,1.0
2193,Pele-Ata,Threatened,2000,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2194,Pemón,Vulnerable,24083,"Brazil;Venezuela, RB;Guyana",0,0,0,0,0,0,3,88.438,84.2,1.0
2195,Penang Sign Language,Endangered,1000,Malaysia,0,0,0,0,0,0,1,78.716,97.7,1.0
2196,Pendau,Threatened,3200,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2197,Pennsylvania German,Vulnerable,98700,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2199,Petjo,Critically Endangered,3,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2200,Phake,Threatened,2000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2201,Phalok,Dormant,0,Thailand,1,0,0,0,0,0,1,53.608,89.5,1.0
2202,Phalura,Vulnerable,9841,Pakistan,0,0,0,0,0,0,1,38.04,27.4,1.0
2203,Phom Naga,Vulnerable,19000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2204,Phong-Kniang,Threatened,1000,Lao PDR,0,0,0,0,0,0,1,38.247,63.6,1.0
2205,Phonsung,Endangered,250,Lao PDR,0,0,0,0,0,0,1,38.247,63.6,1.0
2206,Phula,Vulnerable,10000,China;Viet Nam,0,0,0,0,0,0,2,64.57,78.1,1.0
2207,Phunoi,Vulnerable,23618,Lao PDR,0,0,0,0,0,0,1,38.247,63.6,1.0
2208,Piamatsina,Endangered,250,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2209,Piame,Severely Endangered,100,Papua New Guinea,0,0,1,0,0,0,1,13.723,24.1,1.0
2210,Piapoco,Threatened,6041,"Colombia;Venezuela, RB",0,0,0,0,0,0,2,88.438,77.3,1.0
2211,Piaroa,Vulnerable,13773,"Colombia;Venezuela, RB",0,0,0,0,0,0,2,88.438,77.3,1.0
2212,Picard,Vulnerable,200000,Belgium;France,0,0,0,0,0,0,2,98.189,94.6,1.0
2213,Picuris,Threatened,225,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2214,Piemontese,Vulnerable,2000000,Italy,0,0,0,0,0,0,1,71.973,87.0,1.0
2215,Pije,Endangered,160,New Caledonia,0,0,0,0,0,0,1,72.719,82.0,7.0
2216,Pilagá,Threatened,6000,Argentina,0,0,0,0,0,0,1,92.463,89.2,1.0
2217,Pimbwe,Vulnerable,29000,Tanzania,0,0,0,0,0,0,1,37.409,29.1,1.0
2218,Pinai-Hagahai,Vulnerable,600,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2219,Pingelapese,Threatened,200,"Guam;Micronesia, Fed. Sts.",0,0,0,0,0,0,2,95.166,80.5,7.0
2220,Pini,Severely Endangered,10,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2221,Pinikura,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2222,Pinjarup,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
2223,Pinji,Threatened,5000,Gabon,0,0,0,0,0,0,1,91.029,71.9,1.0
2224,Pintiini,Endangered,300,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2225,Pintupi-Luritja,Threatened,2080,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2226,Pipil,Critically Endangered,97,El Salvador,0,0,0,0,0,0,1,75.393,67.7,1.0
2227,Pirahã,Vulnerable,389,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2228,Piratapuyo ,Threatened,1330,Brazil;Colombia,0,0,0,0,0,0,2,87.788,84.2,1.0
2229,Pirlatapa,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2230,Piro,Threatened,3490,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
2231,Pirriya,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2232,Piru,Severely Endangered,10,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2233,Pisaflores Tepehua,Threatened,4000,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2235,Pite Saami,Critically Endangered,42,Sweden;Norway,0,0,0,0,0,0,2,88.738,99.0,1.0
2236,Piti,Threatened,5530,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2237,Pitjantjatjara,Vulnerable,3000,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2238,Pitta-Pitta,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2239,Piu,Endangered,100,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2240,Plains Indian Sign Language,Critically Endangered,0,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2241,Plains Miwok,Dormant,0,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2242,Plapo Krumen,Severely Endangered,100,Côte d'Ivoire,0,0,0,0,0,0,1,53.149,40.7,1.0
2243,Playero,Endangered,400,"Colombia;Venezuela, RB",0,0,0,0,0,0,2,88.438,77.3,1.0
2244,Pochuri Naga,Threatened,13000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2245,Polci,Vulnerable,50000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2246,Pong,Endangered,1500,Viet Nam;Lao PDR,0,0,0,0,0,0,2,39.48,78.1,1.0
2247,Pongu,Vulnerable,20000,Nigeria;Burkina Faso,0,0,0,0,0,0,2,54.283,39.2,1.0
2248,Pontic,Threatened,200000,Greece,0,0,0,0,0,0,1,80.673,85.0,1.0
2249,Popoloca,Vulnerable,17964,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2250,Poqomam,Threatened,9548,Guatemala,0,0,0,0,0,0,1,53.098,56.1,1.0
2251,Poqomchi',Vulnerable,114423,Guatemala,0,0,0,0,0,0,1,53.098,56.1,1.0
2252,Port Sandwich,Threatened,1200,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2253,Portuguese Sign Language,Threatened,8000,Portugal,0,0,0,0,0,0,1,67.906,85.8,1.0
2254,Potawatomi,Critically Endangered,10,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2255,Pottangi Ollar Gadaba,Vulnerable,15000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2256,Pouye,Threatened,817,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2257,Powle-Ma,Endangered,200,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2258,Poyanawa,Dormant,0,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2259,Prai,Threatened,6281,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
